subject_id,timestamp,hr,hrv,steps,sleep_flag,device_model
subj_01,2025-05-01T07:44:00,76,61,0,0,model_X
subj_01,2025-05-01T07:45:00,89,97,0,0,model_X
subj_01,2025-05-01T07:46:00,65,61,7,0,model_X
subj_01,2025-05-01T07:47:00,79,44,18,0,model_X
subj_01,2025-05-01T07:48:00,76,61,0,0,model_X
subj_01,2025-05-01T07:49:00,74,41,10,0,model_X
subj_01,2025-05-01T07:50:00,65,71,0,0,model_X
subj_01,2025-05-01T07:51:00,43,43,9,0,model_X
subj_01,2025-05-01T07:52:00,63,47,4,0,model_X
subj_01,2025-05-01T07:53:00,66,57,34,0,model_X
subj_01,2025-05-01T07:54:00,63,44,0,0,model_X
subj_01,2025-05-01T07:55:00,82,75,10,0,model_X
subj_01,2025-05-01T07:56:00,70,64,0,0,model_X
subj_01,2025-05-01T07:57:00,74,35,0,0,model_X
subj_01,2025-05-01T07:58:00,88,29,12,0,model_X
subj_01,2025-05-01T07:59:00,53,63,16,0,model_X
subj_01,2025-05-01T08:00:00,49,58,3,0,model_X
subj_01,2025-05-01T08:01:00,70,37,0,0,model_X
subj_01,2025-05-01T08:02:00,68,35,8,0,model_X
subj_01,2025-05-01T08:03:00,76,55,17,0,model_X
subj_01,2025-05-01T08:04:00,76,41,14,0,model_X
subj_01,2025-05-01T08:05:00,72,54,6,0,model_X
subj_01,2025-05-01T08:06:00,55,35,0,0,model_X
subj_01,2025-05-01T08:07:00,73,61,37,0,model_X
subj_01,2025-05-01T08:08:00,60,68,0,0,model_X
subj_01,2025-05-01T08:09:00,55,65,8,0,model_X
subj_01,2025-05-01T08:10:00,68,38,0,0,model_X
subj_01,2025-05-01T08:11:00,67,62,25,0,model_X
subj_01,2025-05-01T08:12:00,60,58,4,0,model_X
subj_01,2025-05-01T08:13:00,75,54,0,0,model_X
subj_01,2025-05-01T08:14:00,51,45,4,0,model_X
subj_01,2025-05-01T08:15:00,63,42,6,0,model_X
subj_01,2025-05-01T08:16:00,91,36,31,0,model_X
subj_01,2025-05-01T08:17:00,60,48,0,0,model_X
subj_01,2025-05-01T08:18:00,75,63,2,0,model_X
subj_01,2025-05-01T08:19:00,65,40,11,0,model_X
subj_01,2025-05-01T08:20:00,60,64,0,0,model_X
subj_01,2025-05-01T08:21:00,69,74,13,0,model_X
subj_01,2025-05-01T08:22:00,65,38,0,0,model_X
subj_01,2025-05-01T08:23:00,71,59,19,0,model_X
subj_01,2025-05-01T08:24:00,92,31,20,0,model_X
subj_01,2025-05-01T08:25:00,78,58,15,0,model_X
subj_01,2025-05-01T08:26:00,76,59,15,0,model_X
subj_01,2025-05-01T08:27:00,76,40,0,0,model_X
subj_01,2025-05-01T08:28:00,63,36,0,0,model_X
subj_01,2025-05-01T08:29:00,84,39,24,0,model_X
subj_01,2025-05-01T08:30:00,74,86,0,0,model_X
subj_01,2025-05-01T08:31:00,70,70,0,0,model_X
subj_01,2025-05-01T08:32:00,75,45,0,0,model_X
subj_01,2025-05-01T08:33:00,65,62,33,0,model_X
subj_01,2025-05-01T08:34:00,61,49,42,0,model_X
subj_01,2025-05-01T08:35:00,77,64,0,0,model_X
subj_01,2025-05-01T08:36:00,76,58,0,0,model_X
subj_01,2025-05-01T08:37:00,74,53,32,0,model_X
subj_01,2025-05-01T08:38:00,57,37,10,0,model_X
subj_01,2025-05-01T08:39:00,67,58,0,0,model_X
subj_01,2025-05-01T08:40:00,103,59,19,0,model_X
subj_01,2025-05-01T08:41:00,94,52,12,0,model_X
subj_01,2025-05-01T08:42:00,76,65,28,0,model_X
subj_01,2025-05-01T08:43:00,59,65,0,0,model_X
subj_01,2025-05-01T08:44:00,58,74,16,0,model_X
subj_01,2025-05-01T08:45:00,45,66,44,0,model_X
subj_01,2025-05-01T08:46:00,71,41,0,0,model_X
subj_01,2025-05-01T08:47:00,69,70,22,0,model_X
subj_01,2025-05-01T08:48:00,58,32,31,0,model_X
subj_01,2025-05-01T08:49:00,84,63,5,0,model_X
subj_01,2025-05-01T08:50:00,81,25,3,0,model_X
subj_01,2025-05-01T08:51:00,66,60,29,0,model_X
subj_01,2025-05-01T08:52:00,83,77,0,0,model_X
subj_01,2025-05-01T08:53:00,66,52,0,0,model_X
subj_01,2025-05-01T08:54:00,67,31,34,0,model_X
subj_01,2025-05-01T08:55:00,80,35,0,0,model_X
subj_01,2025-05-01T08:56:00,57,65,19,0,model_X
subj_01,2025-05-01T08:57:00,70,65,0,0,model_X
subj_01,2025-05-01T08:58:00,78,47,22,0,model_X
subj_01,2025-05-01T08:59:00,56,78,0,0,model_X
subj_01,2025-05-01T09:00:00,77,56,15,0,model_X
subj_01,2025-05-01T09:01:00,71,58,0,0,model_X
subj_01,2025-05-01T09:02:00,72,46,19,0,model_X
subj_01,2025-05-01T09:03:00,42,24,0,0,model_X
subj_01,2025-05-01T09:04:00,55,86,0,0,model_X
subj_01,2025-05-01T09:05:00,86,39,27,0,model_X
subj_01,2025-05-01T09:06:00,50,59,3,0,model_X
subj_01,2025-05-01T09:07:00,78,63,0,0,model_X
subj_01,2025-05-01T09:08:00,96,87,30,0,model_X
subj_01,2025-05-01T09:09:00,71,68,0,0,model_X
subj_01,2025-05-01T09:10:00,69,49,0,0,model_X
subj_01,2025-05-01T09:11:00,65,35,29,0,model_X
subj_01,2025-05-01T09:12:00,63,49,18,0,model_X
subj_01,2025-05-01T09:13:00,69,65,26,0,model_X
subj_01,2025-05-01T09:14:00,75,61,9,0,model_X
subj_01,2025-05-01T09:15:00,72,34,29,0,model_X
subj_01,2025-05-01T09:16:00,75,60,3,0,model_X
subj_01,2025-05-01T09:17:00,69,58,16,0,model_X
subj_01,2025-05-01T09:18:00,64,77,0,0,model_X
subj_01,2025-05-01T09:19:00,68,67,0,0,model_X
subj_01,2025-05-01T09:20:00,74,53,0,0,model_X
subj_01,2025-05-01T09:21:00,56,70,13,0,model_X
subj_01,2025-05-01T09:22:00,87,46,0,0,model_X
subj_01,2025-05-01T09:23:00,78,42,11,0,model_X
subj_01,2025-05-01T09:24:00,78,54,8,0,model_X
subj_01,2025-05-01T09:25:00,80,16,0,0,model_X
subj_01,2025-05-01T09:26:00,61,41,13,0,model_X
subj_01,2025-05-01T09:27:00,70,75,0,0,model_X
subj_01,2025-05-01T09:28:00,59,55,12,0,model_X
subj_01,2025-05-01T09:29:00,60,40,0,0,model_X
subj_01,2025-05-01T09:30:00,72,57,2,0,model_X
subj_01,2025-05-01T09:31:00,79,53,15,0,model_X
subj_01,2025-05-01T09:32:00,64,21,1,0,model_X
subj_01,2025-05-01T09:33:00,65,54,9,0,model_X
subj_01,2025-05-01T09:34:00,65,43,2,0,model_X
subj_01,2025-05-01T09:35:00,79,18,7,0,model_X
subj_01,2025-05-01T09:36:00,74,36,0,0,model_X
subj_01,2025-05-01T09:37:00,71,85,32,0,model_X
subj_01,2025-05-01T09:38:00,63,37,9,0,model_X
subj_01,2025-05-01T09:39:00,62,58,0,0,model_X
subj_01,2025-05-01T09:40:00,88,46,20,0,model_X
subj_01,2025-05-01T09:41:00,55,41,0,0,model_X
subj_01,2025-05-01T09:42:00,67,72,4,0,model_X
subj_01,2025-05-01T09:43:00,56,69,0,0,model_X
subj_01,2025-05-01T09:44:00,73,69,6,0,model_X
subj_01,2025-05-01T09:45:00,74,47,18,0,model_X
subj_01,2025-05-01T09:46:00,57,35,0,0,model_X
subj_01,2025-05-01T09:47:00,79,69,0,0,model_X
subj_01,2025-05-01T09:48:00,75,71,0,0,model_X
subj_01,2025-05-01T09:49:00,72,69,0,0,model_X
subj_01,2025-05-01T09:50:00,94,34,19,0,model_X
subj_01,2025-05-01T09:51:00,78,47,12,0,model_X
subj_01,2025-05-01T09:52:00,76,64,0,0,model_X
subj_01,2025-05-01T09:53:00,75,61,0,0,model_X
subj_01,2025-05-01T09:54:00,77,10,19,0,model_X
subj_01,2025-05-01T09:55:00,79,55,31,0,model_X
subj_01,2025-05-01T09:56:00,84,32,0,0,model_X
subj_01,2025-05-01T09:57:00,86,65,0,0,model_X
subj_01,2025-05-01T09:58:00,81,68,0,0,model_X
subj_01,2025-05-01T09:59:00,76,52,8,0,model_X
subj_01,2025-05-01T10:00:00,65,79,5,0,model_X
subj_01,2025-05-01T10:01:00,76,64,0,0,model_X
subj_01,2025-05-01T10:02:00,78,76,12,0,model_X
subj_01,2025-05-01T10:03:00,70,45,0,0,model_X
subj_01,2025-05-01T10:04:00,73,64,0,0,model_X
subj_01,2025-05-01T10:05:00,60,67,16,0,model_X
subj_01,2025-05-01T10:06:00,76,47,0,0,model_X
subj_01,2025-05-01T10:07:00,67,54,0,0,model_X
subj_01,2025-05-01T10:08:00,80,64,13,0,model_X
subj_01,2025-05-01T10:09:00,70,41,0,0,model_X
subj_01,2025-05-01T10:10:00,69,46,7,0,model_X
subj_01,2025-05-01T10:11:00,66,73,0,0,model_X
subj_01,2025-05-01T10:12:00,73,57,0,0,model_X
subj_01,2025-05-01T10:13:00,66,54,7,0,model_X
subj_01,2025-05-01T10:14:00,79,55,0,0,model_X
subj_01,2025-05-01T10:15:00,68,63,0,0,model_X
subj_01,2025-05-01T10:16:00,63,49,0,0,model_X
subj_01,2025-05-01T10:17:00,90,49,0,0,model_X
subj_01,2025-05-01T10:18:00,72,69,0,0,model_X
subj_01,2025-05-01T10:19:00,76,66,0,0,model_X
subj_01,2025-05-01T10:20:00,88,44,0,0,model_X
subj_01,2025-05-01T10:21:00,61,71,0,0,model_X
subj_01,2025-05-01T10:22:00,78,56,13,0,model_X
subj_01,2025-05-01T10:23:00,66,64,18,0,model_X
subj_01,2025-05-01T10:24:00,63,67,0,0,model_X
subj_01,2025-05-01T10:25:00,65,51,1,0,model_X
subj_01,2025-05-01T10:26:00,62,50,0,0,model_X
subj_01,2025-05-01T10:27:00,64,62,0,0,model_X
subj_01,2025-05-01T10:28:00,71,58,1,0,model_X
subj_01,2025-05-01T10:29:00,87,57,1,0,model_X
subj_01,2025-05-01T10:30:00,69,60,11,0,model_X
subj_01,2025-05-01T10:31:00,65,58,7,0,model_X
subj_01,2025-05-01T10:32:00,84,47,20,0,model_X
subj_01,2025-05-01T10:33:00,67,44,0,0,model_X
subj_01,2025-05-01T10:34:00,73,64,34,0,model_X
subj_01,2025-05-01T10:35:00,82,82,0,0,model_X
subj_01,2025-05-01T10:36:00,81,75,0,0,model_X
subj_01,2025-05-01T10:37:00,70,70,0,0,model_X
subj_01,2025-05-01T10:38:00,68,49,4,0,model_X
subj_01,2025-05-01T10:39:00,65,67,3,0,model_X
subj_01,2025-05-01T10:40:00,79,47,6,0,model_X
subj_01,2025-05-01T10:41:00,74,54,4,0,model_X
subj_01,2025-05-01T10:42:00,74,61,0,0,model_X
subj_01,2025-05-01T10:43:00,51,72,0,0,model_X
subj_01,2025-05-01T10:44:00,68,59,9,0,model_X
subj_01,2025-05-01T10:45:00,74,37,16,0,model_X
subj_01,2025-05-01T10:46:00,102,61,13,0,model_X
subj_01,2025-05-01T10:47:00,74,31,17,0,model_X
subj_01,2025-05-01T10:48:00,68,19,1,0,model_X
subj_01,2025-05-01T10:49:00,73,38,3,0,model_X
subj_01,2025-05-01T10:50:00,74,39,17,0,model_X
subj_01,2025-05-01T10:51:00,65,52,5,0,model_X
subj_01,2025-05-01T10:52:00,62,64,16,0,model_X
subj_01,2025-05-01T10:53:00,69,77,0,0,model_X
subj_01,2025-05-01T10:54:00,48,29,1,0,model_X
subj_01,2025-05-01T10:55:00,75,67,2,0,model_X
subj_01,2025-05-01T10:56:00,53,52,0,0,model_X
subj_01,2025-05-01T10:57:00,68,30,0,0,model_X
subj_01,2025-05-01T10:58:00,66,50,10,0,model_X
subj_01,2025-05-01T10:59:00,86,58,4,0,model_X
subj_01,2025-05-01T11:00:00,74,60,8,0,model_X
subj_01,2025-05-01T11:01:00,66,63,0,0,model_X
subj_01,2025-05-01T11:02:00,69,42,0,0,model_X
subj_01,2025-05-01T11:03:00,68,40,7,0,model_X
subj_01,2025-05-01T11:04:00,54,57,4,0,model_X
subj_01,2025-05-01T11:05:00,70,46,0,0,model_X
subj_01,2025-05-01T11:06:00,67,67,0,0,model_X
subj_01,2025-05-01T11:07:00,68,30,0,0,model_X
subj_01,2025-05-01T11:08:00,68,57,0,0,model_X
subj_01,2025-05-01T11:09:00,62,40,5,0,model_X
subj_01,2025-05-01T11:10:00,64,81,0,0,model_X
subj_01,2025-05-01T11:11:00,82,59,16,0,model_X
subj_01,2025-05-01T11:12:00,71,55,1,0,model_X
subj_01,2025-05-01T11:13:00,90,41,17,0,model_X
subj_01,2025-05-01T11:14:00,52,37,0,0,model_X
subj_01,2025-05-01T11:15:00,83,45,0,0,model_X
subj_01,2025-05-01T11:16:00,68,67,0,0,model_X
subj_01,2025-05-01T11:17:00,78,50,20,0,model_X
subj_01,2025-05-01T11:18:00,69,73,0,0,model_X
subj_01,2025-05-01T11:19:00,59,66,22,0,model_X
subj_01,2025-05-01T11:20:00,54,53,15,0,model_X
subj_01,2025-05-01T11:21:00,64,56,0,0,model_X
subj_01,2025-05-01T11:22:00,70,31,0,0,model_X
subj_01,2025-05-01T11:23:00,75,53,14,0,model_X
subj_01,2025-05-01T11:24:00,67,85,7,0,model_X
subj_01,2025-05-01T11:25:00,94,52,9,0,model_X
subj_01,2025-05-01T11:26:00,69,67,0,0,model_X
subj_01,2025-05-01T11:27:00,76,53,18,0,model_X
subj_01,2025-05-01T11:28:00,61,29,4,0,model_X
subj_01,2025-05-01T11:29:00,74,69,31,0,model_X
subj_01,2025-05-01T11:30:00,69,62,12,0,model_X
subj_01,2025-05-01T11:31:00,61,45,0,0,model_X
subj_01,2025-05-01T11:32:00,74,53,0,0,model_X
subj_01,2025-05-01T11:33:00,59,65,13,0,model_X
subj_01,2025-05-01T11:34:00,60,41,14,0,model_X
subj_01,2025-05-01T11:35:00,71,32,0,0,model_X
subj_01,2025-05-01T11:36:00,88,62,0,0,model_X
subj_01,2025-05-01T11:37:00,84,45,11,0,model_X
subj_01,2025-05-01T11:38:00,80,66,0,0,model_X
subj_01,2025-05-01T11:39:00,72,17,0,0,model_X
subj_01,2025-05-01T11:40:00,66,27,0,0,model_X
subj_01,2025-05-01T11:41:00,75,63,16,0,model_X
subj_01,2025-05-01T11:42:00,59,61,12,0,model_X
subj_01,2025-05-01T11:43:00,51,64,23,0,model_X
subj_01,2025-05-01T11:44:00,66,70,25,0,model_X
subj_01,2025-05-01T11:45:00,67,67,0,0,model_X
subj_01,2025-05-01T11:46:00,84,51,7,0,model_X
subj_01,2025-05-01T11:47:00,53,72,0,0,model_X
subj_01,2025-05-01T11:48:00,69,65,0,0,model_X
subj_01,2025-05-01T11:49:00,84,55,0,0,model_X
subj_01,2025-05-01T11:50:00,69,50,26,0,model_X
subj_01,2025-05-01T11:51:00,81,30,0,0,model_X
subj_01,2025-05-01T11:52:00,71,56,0,0,model_X
subj_01,2025-05-01T11:53:00,77,43,0,0,model_X
subj_01,2025-05-01T11:54:00,54,45,0,0,model_X
subj_01,2025-05-01T11:55:00,69,73,10,0,model_X
subj_01,2025-05-01T11:56:00,73,65,16,0,model_X
subj_01,2025-05-01T11:57:00,59,51,14,0,model_X
subj_01,2025-05-01T11:58:00,64,68,10,0,model_X
subj_01,2025-05-01T11:59:00,68,74,0,0,model_X
subj_01,2025-05-01T12:00:00,59,52,20,0,model_X
subj_01,2025-05-01T12:01:00,68,32,0,0,model_X
subj_01,2025-05-01T12:02:00,63,39,32,0,model_X
subj_01,2025-05-01T12:03:00,67,58,7,0,model_X
subj_01,2025-05-01T12:04:00,60,73,9,0,model_X
subj_01,2025-05-01T12:05:00,82,92,0,0,model_X
subj_01,2025-05-01T12:06:00,70,39,18,0,model_X
subj_01,2025-05-01T12:07:00,64,58,10,0,model_X
subj_01,2025-05-01T12:08:00,74,69,0,0,model_X
subj_01,2025-05-01T12:09:00,61,77,19,0,model_X
subj_01,2025-05-01T12:10:00,58,62,0,0,model_X
subj_01,2025-05-01T12:11:00,77,36,0,0,model_X
subj_01,2025-05-01T12:12:00,58,56,0,0,model_X
subj_01,2025-05-01T12:13:00,75,55,0,0,model_X
subj_01,2025-05-01T12:14:00,53,93,3,0,model_X
subj_01,2025-05-01T12:15:00,61,56,14,0,model_X
subj_01,2025-05-01T12:16:00,72,22,24,0,model_X
subj_01,2025-05-01T12:17:00,77,31,14,0,model_X
subj_01,2025-05-01T12:18:00,79,27,26,0,model_X
subj_01,2025-05-01T12:19:00,78,91,1,0,model_X
subj_01,2025-05-01T12:20:00,86,65,0,0,model_X
subj_01,2025-05-01T12:21:00,87,66,5,0,model_X
subj_01,2025-05-01T12:22:00,66,44,0,0,model_X
subj_01,2025-05-01T12:23:00,55,63,3,0,model_X
subj_01,2025-05-01T12:24:00,75,37,0,0,model_X
subj_01,2025-05-01T12:25:00,72,59,0,0,model_X
subj_01,2025-05-01T12:26:00,82,76,19,0,model_X
subj_01,2025-05-01T12:27:00,73,58,30,0,model_X
subj_01,2025-05-01T12:28:00,68,56,9,0,model_X
subj_01,2025-05-01T12:29:00,83,71,2,0,model_X
subj_01,2025-05-01T12:30:00,61,63,17,0,model_X
subj_01,2025-05-01T12:31:00,44,69,0,0,model_X
subj_01,2025-05-01T12:32:00,61,48,0,0,model_X
subj_01,2025-05-01T12:33:00,71,39,0,0,model_X
subj_01,2025-05-01T12:34:00,89,45,5,0,model_X
subj_01,2025-05-01T12:35:00,66,21,0,0,model_X
subj_01,2025-05-01T12:36:00,72,27,5,0,model_X
subj_01,2025-05-01T12:37:00,70,47,7,0,model_X
subj_01,2025-05-01T12:38:00,75,54,0,0,model_X
subj_01,2025-05-01T12:39:00,73,27,11,0,model_X
subj_01,2025-05-01T12:40:00,73,74,6,0,model_X
subj_01,2025-05-01T12:41:00,78,58,0,0,model_X
subj_01,2025-05-01T12:42:00,72,55,0,0,model_X
subj_01,2025-05-01T12:43:00,73,56,4,0,model_X
subj_01,2025-05-01T12:44:00,69,59,0,0,model_X
subj_01,2025-05-01T12:45:00,73,22,14,0,model_X
subj_01,2025-05-01T12:46:00,61,55,8,0,model_X
subj_01,2025-05-01T12:47:00,79,60,21,0,model_X
subj_01,2025-05-01T12:48:00,76,42,0,0,model_X
subj_01,2025-05-01T12:49:00,80,40,12,0,model_X
subj_01,2025-05-01T12:50:00,65,71,0,0,model_X
subj_01,2025-05-01T12:51:00,68,51,34,0,model_X
subj_01,2025-05-01T12:52:00,69,75,34,0,model_X
subj_01,2025-05-01T12:53:00,60,72,0,0,model_X
subj_01,2025-05-01T12:54:00,68,44,19,0,model_X
subj_01,2025-05-01T12:55:00,75,50,33,0,model_X
subj_01,2025-05-01T12:56:00,53,76,0,0,model_X
subj_01,2025-05-01T12:57:00,81,56,0,0,model_X
subj_01,2025-05-01T12:58:00,54,70,10,0,model_X
subj_01,2025-05-01T12:59:00,78,61,0,0,model_X
subj_01,2025-05-01T13:00:00,70,78,0,0,model_X
subj_01,2025-05-01T13:01:00,93,45,17,0,model_X
subj_01,2025-05-01T13:02:00,84,72,0,0,model_X
subj_01,2025-05-01T13:03:00,67,50,0,0,model_X
subj_01,2025-05-01T13:04:00,76,50,0,0,model_X
subj_01,2025-05-01T13:05:00,59,68,0,0,model_X
subj_01,2025-05-01T13:06:00,71,47,0,0,model_X
subj_01,2025-05-01T13:07:00,88,65,0,0,model_X
subj_01,2025-05-01T13:08:00,78,55,0,0,model_X
subj_01,2025-05-01T13:09:00,50,56,2,0,model_X
subj_01,2025-05-01T13:10:00,72,37,0,0,model_X
subj_01,2025-05-01T13:11:00,75,66,17,0,model_X
subj_01,2025-05-01T13:12:00,51,58,0,0,model_X
subj_01,2025-05-01T13:13:00,59,63,2,0,model_X
subj_01,2025-05-01T13:14:00,59,67,4,0,model_X
subj_01,2025-05-01T13:15:00,68,49,0,0,model_X
subj_01,2025-05-01T13:16:00,73,20,0,0,model_X
subj_01,2025-05-01T13:17:00,67,88,9,0,model_X
subj_01,2025-05-01T13:18:00,85,54,4,0,model_X
subj_01,2025-05-01T13:19:00,63,44,10,0,model_X
subj_01,2025-05-01T13:20:00,72,63,1,0,model_X
subj_01,2025-05-01T13:21:00,68,58,0,0,model_X
subj_01,2025-05-01T13:22:00,67,82,31,0,model_X
subj_01,2025-05-01T13:23:00,71,42,0,0,model_X
subj_01,2025-05-01T13:24:00,60,27,0,0,model_X
subj_01,2025-05-01T13:25:00,65,59,4,0,model_X
subj_01,2025-05-01T13:26:00,47,70,3,0,model_X
subj_01,2025-05-01T13:27:00,90,50,18,0,model_X
subj_01,2025-05-01T13:28:00,72,56,0,0,model_X
subj_01,2025-05-01T13:29:00,58,37,4,0,model_X
subj_01,2025-05-01T13:30:00,77,32,8,0,model_X
subj_01,2025-05-01T13:31:00,73,43,6,0,model_X
subj_01,2025-05-01T13:32:00,70,54,4,0,model_X
subj_01,2025-05-01T13:33:00,73,39,20,0,model_X
subj_01,2025-05-01T13:34:00,69,69,24,0,model_X
subj_01,2025-05-01T13:35:00,75,46,10,0,model_X
subj_01,2025-05-01T13:36:00,65,47,0,0,model_X
subj_01,2025-05-01T13:37:00,64,61,0,0,model_X
subj_01,2025-05-01T13:38:00,53,49,29,0,model_X
subj_01,2025-05-01T13:39:00,52,54,6,0,model_X
subj_01,2025-05-01T13:40:00,78,42,9,0,model_X
subj_01,2025-05-01T13:41:00,71,65,0,0,model_X
subj_01,2025-05-01T13:42:00,61,58,26,0,model_X
subj_01,2025-05-01T13:43:00,74,69,0,0,model_X
subj_01,2025-05-01T13:44:00,58,73,0,0,model_X
subj_01,2025-05-01T13:45:00,71,20,16,0,model_X
subj_01,2025-05-01T13:46:00,62,39,31,0,model_X
subj_01,2025-05-01T13:47:00,83,45,37,0,model_X
subj_01,2025-05-01T13:48:00,76,54,9,0,model_X
subj_01,2025-05-01T13:49:00,84,54,9,0,model_X
subj_01,2025-05-01T13:50:00,70,72,11,0,model_X
subj_01,2025-05-01T13:51:00,69,63,21,0,model_X
subj_01,2025-05-01T13:52:00,71,45,22,0,model_X
subj_01,2025-05-01T13:53:00,69,76,49,0,model_X
subj_01,2025-05-01T13:54:00,62,82,1,0,model_X
subj_01,2025-05-01T13:55:00,65,87,0,0,model_X
subj_01,2025-05-01T13:56:00,66,42,0,0,model_X
subj_01,2025-05-01T13:57:00,97,68,26,0,model_X
subj_01,2025-05-01T13:58:00,60,93,21,0,model_X
subj_01,2025-05-01T13:59:00,70,49,0,0,model_X
subj_01,2025-05-01T14:00:00,71,60,2,0,model_X
subj_01,2025-05-01T14:01:00,85,48,7,0,model_X
subj_01,2025-05-01T14:02:00,63,76,5,0,model_X
subj_01,2025-05-01T14:03:00,71,82,38,0,model_X
subj_01,2025-05-01T14:04:00,83,46,0,0,model_X
subj_01,2025-05-01T14:05:00,68,49,15,0,model_X
subj_01,2025-05-01T14:06:00,70,44,13,0,model_X
subj_01,2025-05-01T14:07:00,63,46,44,0,model_X
subj_01,2025-05-01T14:08:00,86,66,0,0,model_X
subj_01,2025-05-01T14:09:00,69,36,0,0,model_X
subj_01,2025-05-01T14:10:00,79,54,10,0,model_X
subj_01,2025-05-01T14:11:00,57,59,0,0,model_X
subj_01,2025-05-01T14:12:00,67,28,2,0,model_X
subj_01,2025-05-01T14:13:00,74,54,0,0,model_X
subj_01,2025-05-01T14:14:00,67,55,0,0,model_X
subj_01,2025-05-01T14:15:00,87,51,31,0,model_X
subj_01,2025-05-01T14:16:00,69,86,9,0,model_X
subj_01,2025-05-01T14:17:00,67,35,0,0,model_X
subj_01,2025-05-01T14:18:00,79,65,10,0,model_X
subj_01,2025-05-01T14:19:00,69,60,23,0,model_X
subj_01,2025-05-01T14:20:00,51,37,1,0,model_X
subj_01,2025-05-01T14:21:00,62,44,26,0,model_X
subj_01,2025-05-01T14:22:00,71,49,7,0,model_X
subj_01,2025-05-01T14:23:00,86,84,0,0,model_X
subj_01,2025-05-01T14:24:00,82,56,10,0,model_X
subj_01,2025-05-01T14:25:00,71,33,13,0,model_X
subj_01,2025-05-01T14:26:00,65,67,6,0,model_X
subj_01,2025-05-01T14:27:00,59,51,9,0,model_X
subj_01,2025-05-01T14:28:00,52,44,1,0,model_X
subj_01,2025-05-01T14:29:00,81,46,0,0,model_X
subj_01,2025-05-01T14:30:00,60,45,9,0,model_X
subj_01,2025-05-01T14:31:00,81,48,36,0,model_X
subj_01,2025-05-01T14:32:00,85,63,22,0,model_X
subj_01,2025-05-01T14:33:00,65,52,21,0,model_X
subj_01,2025-05-01T14:34:00,60,41,0,0,model_X
subj_01,2025-05-01T14:35:00,56,51,7,0,model_X
subj_01,2025-05-01T14:36:00,77,42,0,0,model_X
subj_01,2025-05-01T14:37:00,68,50,11,0,model_X
subj_01,2025-05-01T14:38:00,65,52,12,0,model_X
subj_01,2025-05-01T14:39:00,70,58,9,0,model_X
subj_01,2025-05-01T14:40:00,63,49,0,0,model_X
subj_01,2025-05-01T14:41:00,77,23,0,0,model_X
subj_01,2025-05-01T14:42:00,68,65,8,0,model_X
subj_01,2025-05-01T14:43:00,63,52,0,0,model_X
subj_01,2025-05-01T14:44:00,70,58,1,0,model_X
subj_01,2025-05-01T14:45:00,49,54,0,0,model_X
subj_01,2025-05-01T14:46:00,93,45,0,0,model_X
subj_01,2025-05-01T14:47:00,81,47,15,0,model_X
subj_01,2025-05-01T14:48:00,78,57,10,0,model_X
subj_01,2025-05-01T14:49:00,83,67,4,0,model_X
subj_01,2025-05-01T14:50:00,78,39,33,0,model_X
subj_01,2025-05-01T14:51:00,72,44,0,0,model_X
subj_01,2025-05-01T14:52:00,58,33,26,0,model_X
subj_01,2025-05-01T14:53:00,87,51,19,0,model_X
subj_01,2025-05-01T14:54:00,59,50,12,0,model_X
subj_01,2025-05-01T14:55:00,64,24,0,0,model_X
subj_01,2025-05-01T14:56:00,80,45,0,0,model_X
subj_01,2025-05-01T14:57:00,73,52,0,0,model_X
subj_01,2025-05-01T14:58:00,55,81,0,0,model_X
subj_01,2025-05-01T14:59:00,80,46,12,0,model_X
subj_01,2025-05-01T15:00:00,53,46,25,0,model_X
subj_01,2025-05-01T15:01:00,60,74,0,0,model_X
subj_01,2025-05-01T15:02:00,79,58,3,0,model_X
subj_01,2025-05-01T15:03:00,79,60,0,0,model_X
subj_01,2025-05-01T15:04:00,80,69,0,0,model_X
subj_01,2025-05-01T15:05:00,81,55,0,0,model_X
subj_01,2025-05-01T15:06:00,56,35,16,0,model_X
subj_01,2025-05-01T15:07:00,81,65,4,0,model_X
subj_01,2025-05-01T15:08:00,60,45,60,0,model_X
subj_01,2025-05-01T15:09:00,90,39,0,0,model_X
subj_01,2025-05-01T15:10:00,65,57,17,0,model_X
subj_01,2025-05-01T15:11:00,62,59,0,0,model_X
subj_01,2025-05-01T15:12:00,65,49,0,0,model_X
subj_01,2025-05-01T15:13:00,81,71,4,0,model_X
subj_01,2025-05-01T15:14:00,53,70,24,0,model_X
subj_01,2025-05-01T15:15:00,67,58,22,0,model_X
subj_01,2025-05-01T15:16:00,82,52,0,0,model_X
subj_01,2025-05-01T15:17:00,85,30,0,0,model_X
subj_01,2025-05-01T15:18:00,45,70,11,0,model_X
subj_01,2025-05-01T15:19:00,70,50,0,0,model_X
subj_01,2025-05-01T15:20:00,81,41,0,0,model_X
subj_01,2025-05-01T15:21:00,77,25,0,0,model_X
subj_01,2025-05-01T15:22:00,82,74,8,0,model_X
subj_01,2025-05-01T15:23:00,69,41,8,0,model_X
subj_01,2025-05-01T15:24:00,76,47,2,0,model_X
subj_01,2025-05-01T15:25:00,69,69,22,0,model_X
subj_01,2025-05-01T15:26:00,64,39,0,0,model_X
subj_01,2025-05-01T15:27:00,65,54,6,0,model_X
subj_01,2025-05-01T15:28:00,76,52,18,0,model_X
